date,year,month_num,month_name,year_month,week_of_year,dow_num,day_of_week,scenario,available_fte,required_fte,staffing_gap,coverage_pct,risk_level
2026-09-16,2026,9,September,2026-September,38,2,Wednesday,baseline,73.29,97.1,-23.81,75.48,High Risk
2026-09-16,2026,9,September,2026-September,38,2,Wednesday,hiring,84.28,97.1,-12.82,86.8,Moderate Risk
2026-09-16,2026,9,September,2026-September,38,2,Wednesday,attrition,62.3,97.1,-34.8,64.16,Critical
2026-09-17,2026,9,September,2026-September,38,3,Thursday,baseline,73.29,91.65,-18.36,79.97,High Risk
2026-09-17,2026,9,September,2026-September,38,3,Thursday,hiring,84.28,91.65,-7.37,91.96,Moderate Risk
2026-09-17,2026,9,September,2026-September,38,3,Thursday,attrition,62.3,91.65,-29.35,67.98,Critical
2026-09-18,2026,9,September,2026-September,38,4,Friday,baseline,73.29,83.87,-10.58,87.39,Moderate Risk
2026-09-18,2026,9,September,2026-September,38,4,Friday,hiring,84.28,83.87,0.41,100.49,Low Risk
2026-09-18,2026,9,September,2026-September,38,4,Friday,attrition,62.3,83.87,-21.57,74.28,Critical
2026-09-19,2026,9,September,2026-September,38,5,Saturday,baseline,73.29,66.39,6.9,110.39,Surplus
2026-09-19,2026,9,September,2026-September,38,5,Saturday,hiring,84.28,66.39,17.89,126.95,Surplus
2026-09-19,2026,9,September,2026-September,38,5,Saturday,attrition,62.3,66.39,-4.09,93.84,Moderate Risk
2026-09-20,2026,9,September,2026-September,38,6,Sunday,baseline,73.29,48.94,24.35,149.75,Surplus
2026-09-20,2026,9,September,2026-September,38,6,Sunday,hiring,84.28,48.94,35.34,172.21,Surplus
2026-09-20,2026,9,September,2026-September,38,6,Sunday,attrition,62.3,48.94,13.36,127.3,Surplus
2026-09-21,2026,9,September,2026-September,39,0,Monday,baseline,65.57,110.39,-44.82,59.4,Critical
2026-09-21,2026,9,September,2026-September,39,0,Monday,hiring,75.41,110.39,-34.98,68.31,Critical
2026-09-21,2026,9,September,2026-September,39,0,Monday,attrition,55.73,110.39,-54.66,50.48,Critical
2026-09-22,2026,9,September,2026-September,39,1,Tuesday,baseline,65.57,105.27,-39.7,62.29,Critical
2026-09-22,2026,9,September,2026-September,39,1,Tuesday,hiring,75.41,105.27,-29.86,71.63,Critical
2026-09-22,2026,9,September,2026-September,39,1,Tuesday,attrition,55.73,105.27,-49.54,52.94,Critical
2026-09-23,2026,9,September,2026-September,39,2,Wednesday,baseline,65.57,97.16,-31.59,67.49,Critical
2026-09-23,2026,9,September,2026-September,39,2,Wednesday,hiring,75.41,97.16,-21.75,77.61,High Risk
2026-09-23,2026,9,September,2026-September,39,2,Wednesday,attrition,55.73,97.16,-41.43,57.36,Critical
2026-09-24,2026,9,September,2026-September,39,3,Thursday,baseline,65.57,91.71,-26.14,71.5,Critical
2026-09-24,2026,9,September,2026-September,39,3,Thursday,hiring,75.41,91.71,-16.3,82.23,High Risk
2026-09-24,2026,9,September,2026-September,39,3,Thursday,attrition,55.73,91.71,-35.98,60.77,Critical
2026-09-25,2026,9,September,2026-September,39,4,Friday,baseline,65.57,83.91,-18.34,78.14,High Risk
2026-09-25,2026,9,September,2026-September,39,4,Friday,hiring,75.41,83.91,-8.5,89.87,Moderate Risk
2026-09-25,2026,9,September,2026-September,39,4,Friday,attrition,55.73,83.91,-28.18,66.42,Critical
2026-09-26,2026,9,September,2026-September,39,5,Saturday,baseline,65.57,66.45,-0.88,98.68,Low Risk
2026-09-26,2026,9,September,2026-September,39,5,Saturday,hiring,75.41,66.45,8.96,113.48,Surplus
2026-09-26,2026,9,September,2026-September,39,5,Saturday,attrition,55.73,66.45,-10.72,83.87,High Risk
2026-09-27,2026,9,September,2026-September,39,6,Sunday,baseline,65.57,49.0,16.57,133.82,Surplus
2026-09-27,2026,9,September,2026-September,39,6,Sunday,hiring,75.41,49.0,26.41,153.9,Surplus
2026-09-27,2026,9,September,2026-September,39,6,Sunday,attrition,55.73,49.0,6.73,113.73,Surplus
2026-09-28,2026,9,September,2026-September,40,0,Monday,baseline,70.57,110.45,-39.88,63.89,Critical
2026-09-28,2026,9,September,2026-September,40,0,Monday,hiring,81.16,110.45,-29.29,73.48,Critical
2026-09-28,2026,9,September,2026-September,40,0,Monday,attrition,59.98,110.45,-50.47,54.31,Critical
2026-09-29,2026,9,September,2026-September,40,1,Tuesday,baseline,70.57,105.32,-34.75,67.01,Critical
2026-09-29,2026,9,September,2026-September,40,1,Tuesday,hiring,81.16,105.32,-24.16,77.06,High Risk
2026-09-29,2026,9,September,2026-September,40,1,Tuesday,attrition,59.98,105.32,-45.34,56.95,Critical
2026-09-30,2026,9,September,2026-September,40,2,Wednesday,baseline,70.57,97.21,-26.64,72.6,Critical
2026-09-30,2026,9,September,2026-September,40,2,Wednesday,hiring,81.16,97.21,-16.05,83.49,High Risk
2026-09-30,2026,9,September,2026-September,40,2,Wednesday,attrition,59.98,97.21,-37.23,61.7,Critical
2026-10-01,2026,10,October,2026-October,40,3,Thursday,baseline,70.57,96.29,-25.72,73.29,Critical
2026-10-01,2026,10,October,2026-October,40,3,Thursday,hiring,81.16,96.29,-15.13,84.29,High Risk
2026-10-01,2026,10,October,2026-October,40,3,Thursday,attrition,59.98,96.29,-36.31,62.29,Critical
2026-10-02,2026,10,October,2026-October,40,4,Friday,baseline,70.57,88.53,-17.96,79.71,High Risk
2026-10-02,2026,10,October,2026-October,40,4,Friday,hiring,81.16,88.53,-7.37,91.68,Moderate Risk
2026-10-02,2026,10,October,2026-October,40,4,Friday,attrition,59.98,88.53,-28.55,67.75,Critical
2026-10-03,2026,10,October,2026-October,40,5,Saturday,baseline,70.57,71.12,-0.55,99.23,Low Risk
2026-10-03,2026,10,October,2026-October,40,5,Saturday,hiring,81.16,71.12,10.04,114.12,Surplus
2026-10-03,2026,10,October,2026-October,40,5,Saturday,attrition,59.98,71.12,-11.14,84.34,High Risk
2026-10-04,2026,10,October,2026-October,40,6,Sunday,baseline,70.57,53.72,16.85,131.37,Surplus
2026-10-04,2026,10,October,2026-October,40,6,Sunday,hiring,81.16,53.72,27.44,151.08,Surplus
2026-10-04,2026,10,October,2026-October,40,6,Sunday,attrition,59.98,53.72,6.26,111.65,Surplus
2026-10-05,2026,10,October,2026-October,41,0,Monday,baseline,72.71,114.95,-42.24,63.25,Critical
2026-10-05,2026,10,October,2026-October,41,0,Monday,hiring,83.62,114.95,-31.33,72.74,Critical
2026-10-05,2026,10,October,2026-October,41,0,Monday,attrition,61.8,114.95,-53.15,53.76,Critical
2026-10-06,2026,10,October,2026-October,41,1,Tuesday,baseline,72.71,109.86,-37.15,66.18,Critical
2026-10-06,2026,10,October,2026-October,41,1,Tuesday,hiring,83.62,109.86,-26.24,76.12,High Risk
2026-10-06,2026,10,October,2026-October,41,1,Tuesday,attrition,61.8,109.86,-48.06,56.25,Critical
2026-10-07,2026,10,October,2026-October,41,2,Wednesday,baseline,72.71,101.77,-29.06,71.45,Critical
2026-10-07,2026,10,October,2026-October,41,2,Wednesday,hiring,83.62,101.77,-18.15,82.17,High Risk
2026-10-07,2026,10,October,2026-October,41,2,Wednesday,attrition,61.8,101.77,-39.97,60.73,Critical
2026-10-08,2026,10,October,2026-October,41,3,Thursday,baseline,72.71,96.35,-23.64,75.46,High Risk
2026-10-08,2026,10,October,2026-October,41,3,Thursday,hiring,83.62,96.35,-12.73,86.79,Moderate Risk
2026-10-08,2026,10,October,2026-October,41,3,Thursday,attrition,61.8,96.35,-34.55,64.14,Critical
2026-10-09,2026,10,October,2026-October,41,4,Friday,baseline,72.71,88.57,-15.86,82.09,High Risk
2026-10-09,2026,10,October,2026-October,41,4,Friday,hiring,83.62,88.57,-4.95,94.41,Moderate Risk
2026-10-09,2026,10,October,2026-October,41,4,Friday,attrition,61.8,88.57,-26.77,69.78,Critical
2026-10-10,2026,10,October,2026-October,41,5,Saturday,baseline,72.71,71.18,1.53,102.15,Low Risk
2026-10-10,2026,10,October,2026-October,41,5,Saturday,hiring,83.62,71.18,12.44,117.48,Surplus
2026-10-10,2026,10,October,2026-October,41,5,Saturday,attrition,61.8,71.18,-9.38,86.82,Moderate Risk
2026-10-11,2026,10,October,2026-October,41,6,Sunday,baseline,72.71,53.78,18.93,135.2,Surplus
2026-10-11,2026,10,October,2026-October,41,6,Sunday,hiring,83.62,53.78,29.84,155.49,Surplus
2026-10-11,2026,10,October,2026-October,41,6,Sunday,attrition,61.8,53.78,8.02,114.91,Surplus
2026-10-12,2026,10,October,2026-October,42,0,Monday,baseline,76.43,115.01,-38.58,66.46,Critical
2026-10-12,2026,10,October,2026-October,42,0,Monday,hiring,87.89,115.01,-27.12,76.42,High Risk
2026-10-12,2026,10,October,2026-October,42,0,Monday,attrition,64.97,115.01,-50.04,56.49,Critical
2026-10-13,2026,10,October,2026-October,42,1,Tuesday,baseline,76.43,109.92,-33.49,69.53,Critical
2026-10-13,2026,10,October,2026-October,42,1,Tuesday,hiring,87.89,109.92,-22.03,79.96,High Risk
2026-10-13,2026,10,October,2026-October,42,1,Tuesday,attrition,64.97,109.92,-44.95,59.11,Critical
2026-10-14,2026,10,October,2026-October,42,2,Wednesday,baseline,76.43,101.83,-25.4,75.06,High Risk
2026-10-14,2026,10,October,2026-October,42,2,Wednesday,hiring,87.89,101.83,-13.94,86.31,Moderate Risk
2026-10-14,2026,10,October,2026-October,42,2,Wednesday,attrition,64.97,101.83,-36.86,63.8,Critical
2026-10-15,2026,10,October,2026-October,42,3,Thursday,baseline,76.43,96.4,-19.97,79.28,High Risk
2026-10-15,2026,10,October,2026-October,42,3,Thursday,hiring,87.89,96.4,-8.51,91.17,Moderate Risk
2026-10-15,2026,10,October,2026-October,42,3,Thursday,attrition,64.97,96.4,-31.43,67.4,Critical
2026-10-16,2026,10,October,2026-October,42,4,Friday,baseline,76.43,88.63,-12.2,86.23,Moderate Risk
2026-10-16,2026,10,October,2026-October,42,4,Friday,hiring,87.89,88.63,-0.74,99.17,Low Risk
2026-10-16,2026,10,October,2026-October,42,4,Friday,attrition,64.97,88.63,-23.66,73.3,Critical
2026-10-17,2026,10,October,2026-October,42,5,Saturday,baseline,76.43,71.22,5.21,107.32,Surplus
2026-10-17,2026,10,October,2026-October,42,5,Saturday,hiring,87.89,71.22,16.67,123.41,Surplus
2026-10-17,2026,10,October,2026-October,42,5,Saturday,attrition,64.97,71.22,-6.25,91.22,Moderate Risk
2026-10-18,2026,10,October,2026-October,42,6,Sunday,baseline,76.43,53.84,22.59,141.96,Surplus
2026-10-18,2026,10,October,2026-October,42,6,Sunday,hiring,87.89,53.84,34.05,163.24,Surplus
2026-10-18,2026,10,October,2026-October,42,6,Sunday,attrition,64.97,53.84,11.13,120.67,Surplus
2026-10-19,2026,10,October,2026-October,43,0,Monday,baseline,77.0,115.07,-38.07,66.92,Critical
2026-10-19,2026,10,October,2026-October,43,0,Monday,hiring,88.55,115.07,-26.52,76.95,High Risk
2026-10-19,2026,10,October,2026-October,43,0,Monday,attrition,65.45,115.07,-49.62,56.88,Critical
2026-10-20,2026,10,October,2026-October,43,1,Tuesday,baseline,77.0,109.96,-32.96,70.03,Critical
2026-10-20,2026,10,October,2026-October,43,1,Tuesday,hiring,88.55,109.96,-21.41,80.53,High Risk
2026-10-20,2026,10,October,2026-October,43,1,Tuesday,attrition,65.45,109.96,-44.51,59.52,Critical
2026-10-21,2026,10,October,2026-October,43,2,Wednesday,baseline,77.0,101.88,-24.88,75.58,High Risk
2026-10-21,2026,10,October,2026-October,43,2,Wednesday,hiring,88.55,101.88,-13.33,86.92,Moderate Risk
2026-10-21,2026,10,October,2026-October,43,2,Wednesday,attrition,65.45,101.88,-36.43,64.24,Critical
2026-10-22,2026,10,October,2026-October,43,3,Thursday,baseline,77.0,96.46,-19.46,79.83,High Risk
2026-10-22,2026,10,October,2026-October,43,3,Thursday,hiring,88.55,96.46,-7.91,91.8,Moderate Risk
2026-10-22,2026,10,October,2026-October,43,3,Thursday,attrition,65.45,96.46,-31.01,67.85,Critical
2026-10-23,2026,10,October,2026-October,43,4,Friday,baseline,77.0,88.68,-11.68,86.83,Moderate Risk
2026-10-23,2026,10,October,2026-October,43,4,Friday,hiring,88.55,88.68,-0.13,99.85,Low Risk
2026-10-23,2026,10,October,2026-October,43,4,Friday,attrition,65.45,88.68,-23.23,73.8,Critical
2026-10-24,2026,10,October,2026-October,43,5,Saturday,baseline,77.0,71.28,5.72,108.02,Surplus
2026-10-24,2026,10,October,2026-October,43,5,Saturday,hiring,88.55,71.28,17.27,124.23,Surplus
2026-10-24,2026,10,October,2026-October,43,5,Saturday,attrition,65.45,71.28,-5.83,91.82,Moderate Risk
2026-10-25,2026,10,October,2026-October,43,6,Sunday,baseline,77.0,53.88,23.12,142.91,Surplus
2026-10-25,2026,10,October,2026-October,43,6,Sunday,hiring,88.55,53.88,34.67,164.35,Surplus
2026-10-25,2026,10,October,2026-October,43,6,Sunday,attrition,65.45,53.88,11.57,121.47,Surplus
2026-10-26,2026,10,October,2026-October,44,0,Monday,baseline,76.57,115.13,-38.56,66.51,Critical
2026-10-26,2026,10,October,2026-October,44,0,Monday,hiring,88.06,115.13,-27.07,76.49,High Risk
2026-10-26,2026,10,October,2026-October,44,0,Monday,attrition,65.08,115.13,-50.05,56.53,Critical
2026-10-27,2026,10,October,2026-October,44,1,Tuesday,baseline,76.57,110.02,-33.45,69.6,Critical
2026-10-27,2026,10,October,2026-October,44,1,Tuesday,hiring,88.06,110.02,-21.96,80.04,High Risk
2026-10-27,2026,10,October,2026-October,44,1,Tuesday,attrition,65.08,110.02,-44.94,59.15,Critical
2026-10-28,2026,10,October,2026-October,44,2,Wednesday,baseline,76.57,101.93,-25.36,75.12,High Risk
2026-10-28,2026,10,October,2026-October,44,2,Wednesday,hiring,88.06,101.93,-13.87,86.39,Moderate Risk
2026-10-28,2026,10,October,2026-October,44,2,Wednesday,attrition,65.08,101.93,-36.85,63.85,Critical
2026-10-29,2026,10,October,2026-October,44,3,Thursday,baseline,76.57,96.5,-19.93,79.35,High Risk
2026-10-29,2026,10,October,2026-October,44,3,Thursday,hiring,88.06,96.5,-8.44,91.25,Moderate Risk
2026-10-29,2026,10,October,2026-October,44,3,Thursday,attrition,65.08,96.5,-31.42,67.44,Critical
2026-10-30,2026,10,October,2026-October,44,4,Friday,baseline,76.57,88.73,-12.16,86.3,Moderate Risk
2026-10-30,2026,10,October,2026-October,44,4,Friday,hiring,88.06,88.73,-0.67,99.24,Low Risk
2026-10-30,2026,10,October,2026-October,44,4,Friday,attrition,65.08,88.73,-23.65,73.35,Critical
2026-10-31,2026,10,October,2026-October,44,5,Saturday,baseline,76.57,71.32,5.25,107.36,Surplus
2026-10-31,2026,10,October,2026-October,44,5,Saturday,hiring,88.06,71.32,16.74,123.47,Surplus
2026-10-31,2026,10,October,2026-October,44,5,Saturday,attrition,65.08,71.32,-6.24,91.25,Moderate Risk
2026-11-01,2026,11,November,2026-November,44,6,Sunday,baseline,76.57,55.59,20.98,137.74,Surplus
2026-11-01,2026,11,November,2026-November,44,6,Sunday,hiring,88.06,55.59,32.47,158.41,Surplus
2026-11-01,2026,11,November,2026-November,44,6,Sunday,attrition,65.08,55.59,9.49,117.07,Surplus
2026-11-02,2026,11,November,2026-November,45,0,Monday,baseline,80.14,117.39,-37.25,68.27,Critical
2026-11-02,2026,11,November,2026-November,45,0,Monday,hiring,92.16,117.39,-25.23,78.51,High Risk
2026-11-02,2026,11,November,2026-November,45,0,Monday,attrition,68.12,117.39,-49.27,58.03,Critical
2026-11-03,2026,11,November,2026-November,45,1,Tuesday,baseline,80.14,112.25,-32.11,71.39,Critical
2026-11-03,2026,11,November,2026-November,45,1,Tuesday,hiring,92.16,112.25,-20.09,82.1,High Risk
2026-11-03,2026,11,November,2026-November,45,1,Tuesday,attrition,68.12,112.25,-44.13,60.69,Critical
2026-11-04,2026,11,November,2026-November,45,2,Wednesday,baseline,80.14,104.08,-23.94,77.0,High Risk
2026-11-04,2026,11,November,2026-November,45,2,Wednesday,hiring,92.16,104.08,-11.92,88.55,Moderate Risk
2026-11-04,2026,11,November,2026-November,45,2,Wednesday,attrition,68.12,104.08,-35.96,65.45,Critical
2026-11-05,2026,11,November,2026-November,45,3,Thursday,baseline,80.14,98.61,-18.47,81.27,High Risk
2026-11-05,2026,11,November,2026-November,45,3,Thursday,hiring,92.16,98.61,-6.45,93.46,Moderate Risk
2026-11-05,2026,11,November,2026-November,45,3,Thursday,attrition,68.12,98.61,-30.49,69.08,Critical
2026-11-06,2026,11,November,2026-November,45,4,Friday,baseline,80.14,90.77,-10.63,88.29,Moderate Risk
2026-11-06,2026,11,November,2026-November,45,4,Friday,hiring,92.16,90.77,1.39,101.53,Low Risk
2026-11-06,2026,11,November,2026-November,45,4,Friday,attrition,68.12,90.77,-22.65,75.05,High Risk
2026-11-07,2026,11,November,2026-November,45,5,Saturday,baseline,80.14,73.19,6.95,109.5,Surplus
2026-11-07,2026,11,November,2026-November,45,5,Saturday,hiring,92.16,73.19,18.97,125.92,Surplus
2026-11-07,2026,11,November,2026-November,45,5,Saturday,attrition,68.12,73.19,-5.07,93.07,Moderate Risk
2026-11-08,2026,11,November,2026-November,45,6,Sunday,baseline,80.14,55.65,24.49,144.01,Surplus
2026-11-08,2026,11,November,2026-November,45,6,Sunday,hiring,92.16,55.65,36.51,165.61,Surplus
2026-11-08,2026,11,November,2026-November,45,6,Sunday,attrition,68.12,55.65,12.47,122.41,Surplus
2026-11-09,2026,11,November,2026-November,46,0,Monday,baseline,82.86,117.44,-34.58,70.56,Critical
2026-11-09,2026,11,November,2026-November,46,0,Monday,hiring,95.29,117.44,-22.15,81.14,High Risk
2026-11-09,2026,11,November,2026-November,46,0,Monday,attrition,70.43,117.44,-47.01,59.97,Critical
2026-11-10,2026,11,November,2026-November,46,1,Tuesday,baseline,82.86,112.29,-29.43,73.79,Critical
2026-11-10,2026,11,November,2026-November,46,1,Tuesday,hiring,95.29,112.29,-17.0,84.86,High Risk
2026-11-10,2026,11,November,2026-November,46,1,Tuesday,attrition,70.43,112.29,-41.86,62.72,Critical
2026-11-11,2026,11,November,2026-November,46,2,Wednesday,baseline,82.86,104.13,-21.27,79.57,High Risk
2026-11-11,2026,11,November,2026-November,46,2,Wednesday,hiring,95.29,104.13,-8.84,91.51,Moderate Risk
2026-11-11,2026,11,November,2026-November,46,2,Wednesday,attrition,70.43,104.13,-33.7,67.64,Critical
2026-11-12,2026,11,November,2026-November,46,3,Thursday,baseline,82.86,98.66,-15.8,83.99,High Risk
2026-11-12,2026,11,November,2026-November,46,3,Thursday,hiring,95.29,98.66,-3.37,96.58,Low Risk
2026-11-12,2026,11,November,2026-November,46,3,Thursday,attrition,70.43,98.66,-28.23,71.39,Critical
2026-11-13,2026,11,November,2026-November,46,4,Friday,baseline,82.86,90.83,-7.97,91.23,Moderate Risk
2026-11-13,2026,11,November,2026-November,46,4,Friday,hiring,95.29,90.83,4.46,104.91,Low Risk
2026-11-13,2026,11,November,2026-November,46,4,Friday,attrition,70.43,90.83,-20.4,77.54,High Risk
2026-11-14,2026,11,November,2026-November,46,5,Saturday,baseline,82.86,73.25,9.61,113.12,Surplus
2026-11-14,2026,11,November,2026-November,46,5,Saturday,hiring,95.29,73.25,22.04,130.09,Surplus
2026-11-14,2026,11,November,2026-November,46,5,Saturday,attrition,70.43,73.25,-2.82,96.15,Low Risk
2026-11-15,2026,11,November,2026-November,46,6,Sunday,baseline,82.86,55.71,27.15,148.73,Surplus
2026-11-15,2026,11,November,2026-November,46,6,Sunday,hiring,95.29,55.71,39.58,171.05,Surplus
2026-11-15,2026,11,November,2026-November,46,6,Sunday,attrition,70.43,55.71,14.72,126.42,Surplus
2026-11-16,2026,11,November,2026-November,47,0,Monday,baseline,77.43,117.5,-40.07,65.9,Critical
2026-11-16,2026,11,November,2026-November,47,0,Monday,hiring,89.04,117.5,-28.46,75.78,High Risk
2026-11-16,2026,11,November,2026-November,47,0,Monday,attrition,65.82,117.5,-51.68,56.02,Critical
2026-11-17,2026,11,November,2026-November,47,1,Tuesday,baseline,77.43,112.35,-34.92,68.92,Critical
2026-11-17,2026,11,November,2026-November,47,1,Tuesday,hiring,89.04,112.35,-23.31,79.25,High Risk
2026-11-17,2026,11,November,2026-November,47,1,Tuesday,attrition,65.82,112.35,-46.53,58.58,Critical
2026-11-18,2026,11,November,2026-November,47,2,Wednesday,baseline,77.43,104.19,-26.76,74.32,Critical
2026-11-18,2026,11,November,2026-November,47,2,Wednesday,hiring,89.04,104.19,-15.15,85.46,Moderate Risk
2026-11-18,2026,11,November,2026-November,47,2,Wednesday,attrition,65.82,104.19,-38.37,63.17,Critical
2026-11-19,2026,11,November,2026-November,47,3,Thursday,baseline,77.43,98.72,-21.29,78.43,High Risk
2026-11-19,2026,11,November,2026-November,47,3,Thursday,hiring,89.04,98.72,-9.68,90.19,Moderate Risk
2026-11-19,2026,11,November,2026-November,47,3,Thursday,attrition,65.82,98.72,-32.9,66.67,Critical
2026-11-20,2026,11,November,2026-November,47,4,Friday,baseline,77.43,90.87,-13.44,85.21,Moderate Risk
2026-11-20,2026,11,November,2026-November,47,4,Friday,hiring,89.04,90.87,-1.83,97.99,Low Risk
2026-11-20,2026,11,November,2026-November,47,4,Friday,attrition,65.82,90.87,-25.05,72.43,Critical
2026-11-21,2026,11,November,2026-November,47,5,Saturday,baseline,77.43,73.31,4.12,105.62,Surplus
2026-11-21,2026,11,November,2026-November,47,5,Saturday,hiring,89.04,73.31,15.73,121.46,Surplus
2026-11-21,2026,11,November,2026-November,47,5,Saturday,attrition,65.82,73.31,-7.49,89.78,Moderate Risk
2026-11-22,2026,11,November,2026-November,47,6,Sunday,baseline,77.43,55.76,21.67,138.86,Surplus
2026-11-22,2026,11,November,2026-November,47,6,Sunday,hiring,89.04,55.76,33.28,159.68,Surplus
2026-11-22,2026,11,November,2026-November,47,6,Sunday,attrition,65.82,55.76,10.06,118.04,Surplus
2026-11-23,2026,11,November,2026-November,48,0,Monday,baseline,75.86,117.56,-41.7,64.53,Critical
2026-11-23,2026,11,November,2026-November,48,0,Monday,hiring,87.24,117.56,-30.32,74.21,Critical
2026-11-23,2026,11,November,2026-November,48,0,Monday,attrition,64.48,117.56,-53.08,54.85,Critical
2026-11-24,2026,11,November,2026-November,48,1,Tuesday,baseline,75.86,112.4,-36.54,67.49,Critical
2026-11-24,2026,11,November,2026-November,48,1,Tuesday,hiring,87.24,112.4,-25.16,77.62,High Risk
2026-11-24,2026,11,November,2026-November,48,1,Tuesday,attrition,64.48,112.4,-47.92,57.37,Critical
2026-11-25,2026,11,November,2026-November,48,2,Wednesday,baseline,75.86,104.24,-28.38,72.77,Critical
2026-11-25,2026,11,November,2026-November,48,2,Wednesday,hiring,87.24,104.24,-17.0,83.69,High Risk
2026-11-25,2026,11,November,2026-November,48,2,Wednesday,attrition,64.48,104.24,-39.76,61.86,Critical
2026-11-26,2026,11,November,2026-November,48,3,Thursday,baseline,75.86,98.77,-22.91,76.8,High Risk
2026-11-26,2026,11,November,2026-November,48,3,Thursday,hiring,87.24,98.77,-11.53,88.33,Moderate Risk
2026-11-26,2026,11,November,2026-November,48,3,Thursday,attrition,64.48,98.77,-34.29,65.28,Critical
2026-11-27,2026,11,November,2026-November,48,4,Friday,baseline,75.86,90.93,-15.07,83.43,High Risk
2026-11-27,2026,11,November,2026-November,48,4,Friday,hiring,87.24,90.93,-3.69,95.94,Low Risk
2026-11-27,2026,11,November,2026-November,48,4,Friday,attrition,64.48,90.93,-26.45,70.91,Critical
2026-11-28,2026,11,November,2026-November,48,5,Saturday,baseline,75.86,73.35,2.51,103.42,Low Risk
2026-11-28,2026,11,November,2026-November,48,5,Saturday,hiring,87.24,73.35,13.89,118.94,Surplus
2026-11-28,2026,11,November,2026-November,48,5,Saturday,attrition,64.48,73.35,-8.87,87.91,Moderate Risk
2026-11-29,2026,11,November,2026-November,48,6,Sunday,baseline,75.86,55.81,20.05,135.93,Surplus
2026-11-29,2026,11,November,2026-November,48,6,Sunday,hiring,87.24,55.81,31.43,156.32,Surplus
2026-11-29,2026,11,November,2026-November,48,6,Sunday,attrition,64.48,55.81,8.67,115.53,Surplus
2026-11-30,2026,11,November,2026-November,49,0,Monday,baseline,96.14,117.6,-21.46,81.75,High Risk
2026-11-30,2026,11,November,2026-November,49,0,Monday,hiring,110.56,117.6,-7.04,94.01,Moderate Risk
2026-11-30,2026,11,November,2026-November,49,0,Monday,attrition,81.72,117.6,-35.88,69.49,Critical
2026-12-01,2026,12,December,2026-December,49,1,Tuesday,baseline,96.14,124.46,-28.32,77.25,High Risk
2026-12-01,2026,12,December,2026-December,49,1,Tuesday,hiring,110.56,124.46,-13.9,88.83,Moderate Risk
2026-12-01,2026,12,December,2026-December,49,1,Tuesday,attrition,81.72,124.46,-42.74,65.66,Critical
2026-12-02,2026,12,December,2026-December,49,2,Wednesday,baseline,96.14,116.06,-19.92,82.84,High Risk
2026-12-02,2026,12,December,2026-December,49,2,Wednesday,hiring,110.56,116.06,-5.5,95.26,Low Risk
2026-12-02,2026,12,December,2026-December,49,2,Wednesday,attrition,81.72,116.06,-34.34,70.41,Critical
2026-12-03,2026,12,December,2026-December,49,3,Thursday,baseline,96.14,110.42,-14.28,87.07,Moderate Risk
2026-12-03,2026,12,December,2026-December,49,3,Thursday,hiring,110.56,110.42,0.14,100.13,Low Risk
2026-12-03,2026,12,December,2026-December,49,3,Thursday,attrition,81.72,110.42,-28.7,74.01,Critical
2026-12-04,2026,12,December,2026-December,49,4,Friday,baseline,96.14,102.34,-6.2,93.94,Moderate Risk
2026-12-04,2026,12,December,2026-December,49,4,Friday,hiring,110.56,102.34,8.22,108.03,Surplus
2026-12-04,2026,12,December,2026-December,49,4,Friday,attrition,81.72,102.34,-20.62,79.85,High Risk
2026-12-05,2026,12,December,2026-December,49,5,Saturday,baseline,96.14,84.25,11.89,114.11,Surplus
2026-12-05,2026,12,December,2026-December,49,5,Saturday,hiring,110.56,84.25,26.31,131.23,Surplus
2026-12-05,2026,12,December,2026-December,49,5,Saturday,attrition,81.72,84.25,-2.53,97.0,Low Risk
2026-12-06,2026,12,December,2026-December,49,6,Sunday,baseline,96.14,66.17,29.97,145.29,Surplus
2026-12-06,2026,12,December,2026-December,49,6,Sunday,hiring,110.56,66.17,44.39,167.08,Surplus
2026-12-06,2026,12,December,2026-December,49,6,Sunday,attrition,81.72,66.17,15.55,123.5,Surplus
2026-12-07,2026,12,December,2026-December,50,0,Monday,baseline,86.57,129.82,-43.25,66.68,Critical
2026-12-07,2026,12,December,2026-December,50,0,Monday,hiring,99.56,129.82,-30.26,76.69,High Risk
2026-12-07,2026,12,December,2026-December,50,0,Monday,attrition,73.58,129.82,-56.24,56.68,Critical
2026-12-08,2026,12,December,2026-December,50,1,Tuesday,baseline,86.57,124.52,-37.95,69.52,Critical
2026-12-08,2026,12,December,2026-December,50,1,Tuesday,hiring,99.56,124.52,-24.96,79.96,High Risk
2026-12-08,2026,12,December,2026-December,50,1,Tuesday,attrition,73.58,124.52,-50.94,59.09,Critical
2026-12-09,2026,12,December,2026-December,50,2,Wednesday,baseline,86.57,116.11,-29.54,74.56,Critical
2026-12-09,2026,12,December,2026-December,50,2,Wednesday,hiring,99.56,116.11,-16.55,85.75,Moderate Risk
2026-12-09,2026,12,December,2026-December,50,2,Wednesday,attrition,73.58,116.11,-42.53,63.37,Critical
2026-12-10,2026,12,December,2026-December,50,3,Thursday,baseline,86.57,110.48,-23.91,78.36,High Risk
2026-12-10,2026,12,December,2026-December,50,3,Thursday,hiring,99.56,110.48,-10.92,90.12,Moderate Risk
2026-12-10,2026,12,December,2026-December,50,3,Thursday,attrition,73.58,110.48,-36.9,66.6,Critical
